attraction_id,attraction_name,city_id,category,entry_fee_indian_inr,entry_fee_foreigner_inr,camera_fee_inr,trust_score,scam_markup_pct,timestamp
2854,Alleppey Wildlife Sanctuary,58,Beach,200,3000,25,61.9,33.0,2025-07-16 11:23:47
2855,Bodh Gaya National Park,17,Viewpoint,100,500,0,57.8,33.8,2025-12-06 10:01:32
2856,Aizawl Waterfall,82,Waterfall,30,150,25,47.1,29.2,2025-11-14 22:20:18
2857,Kovalam Hill Station Point,61,Market,30,240,50,53.0,37.0,2026-05-28 17:48:45
2858,Nainital Monastery,130,Monastery,20,160,0,71.6,19.0,2026-05-16 19:28:34
2859,Ooty Lake,109,Lake,30,150,0,60.2,36.8,2025-02-20 21:44:52
2860,Chennai Cave,106,Cave,10,80,50,46.6,31.4,2025-05-17 07:59:29
2861,Special Udaipur Market,96,Market,0,0,50,58.4,33.1,2025-12-21 13:06:06
2862,Street-side Jorhat Heritage Walk,12,Lake,200,1600,0,65.9,21.0,2025-08-20 06:48:22
2863,Panipat Museum,38,Museum,200,2000,100,87.0,0,2025-03-17 22:09:23
2864,Ujjain Dam,66,Dam,150,750,0,76.6,9.3,2026-03-03 21:07:12
2865,Bhopal Temple,62,Temple,0,0,0,54.5,30.6,2026-04-15 20:53:24
2866,Extra Cheesy Nagpur Dam,71,Dam,20,300,0,64.2,14.9,2025-06-24 07:46:29
2867,Pushkar Dam,99,Dam,200,1600,0,81.7,3.7,2025-02-22 09:52:12
2868,Roadside Ziro Palace,9,Palace,100,1500,50,82.7,3.1,2025-05-15 12:34:18
2869,Ayodhya Beach,123,Beach,200,1600,0,41.8,65.5,2026-03-23 04:34:14
2870,Aizawl Market,82,Market,20,100,100,75.7,10.4,2025-09-23 03:22:41
2871,Coimbatore Fort,108,Fort,100,500,50,49.4,42.3,2025-12-10 15:09:14
2872,Royal Deoghar Museum,47,Museum,10,50,50,63.7,18.9,2026-03-12 04:16:08
2873,Lachung Cave,105,Cave,10,50,50,64.5,35.2,2026-02-04 20:56:19
2874,Kullu Garden,42,Garden,0,0,0,81.4,6.1,2025-07-23 15:37:05
2875,Thanjavur Wildlife Sanctuary,113,Hill Station Point,20,100,25,74.6,12.5,2026-03-10 02:27:20
2876,Kozhikode Monastery,59,Monastery,30,240,100,74.3,19.2,2025-06-28 03:53:05
2877,Digha Heritage Walk,136,Church,150,1500,0,65.0,16.5,2025-12-17 14:47:03
2878,Premium Margao Market,24,Market,20,300,0,59.0,35.5,2025-03-12 16:31:17
2879,Signature Dehradun National Park,127,Church,200,3000,100,80.1,5.7,2025-02-15 06:28:07
2880,Chef's Bilaspur Bridge,21,Bridge,30,450,25,77.9,11.8,2026-05-21 18:06:58
2881,Mawlynnong National Park,81,Hill Station Point,150,750,100,60.1,38.4,2026-03-11 07:30:52
2882,Siliguri Cave,137,Cave,0,0,50,73.6,12.8,2026-04-30 04:11:20
2883,Extra Cheesy Dwarka Wildlife Sanctuary,32,Hill Station Point,10,80,100,48.4,64.4,2025-09-03 12:18:28
2884,Tirupati Market,3,Market,200,2000,25,79.5,5.0,2026-06-19 16:38:00
2885,Thanjavur Heritage Walk,113,Temple,20,100,100,92.3,0,2025-11-22 19:14:49
2886,Family Recipe Anjuna Museum,27,Museum,100,1000,0,85.9,0,2026-05-15 04:00:48
2887,Premium Panipat Temple,38,Temple,150,1200,0,55.3,37.6,2025-07-06 02:49:34
2888,Local Favourite Faridabad Beach,36,Beach,0,0,100,82.4,3.8,2025-11-07 15:56:42
2889,Panaji Monastery,23,Monastery,100,1500,50,78.3,9.3,2025-07-20 04:10:51
2890,Jagdalpur Waterfall,22,Waterfall,30,150,25,70.4,15.5,2026-01-22 12:41:06
2891,Pachmarhi Viewpoint,67,Viewpoint,0,0,100,87.0,0,2026-03-31 18:34:29
2892,Dehradun Market,127,Market,200,2000,100,85.1,0,2025-09-25 16:21:44
2893,Guntur Heritage Walk,4,Bridge,150,2250,50,56.3,37.5,2025-07-12 09:16:51
2894,Deluxe Udaipur Fort,96,Fort,0,0,100,68.3,15.6,2025-03-26 16:45:08
2895,Deluxe Ziro Waterfall,9,Waterfall,200,1000,25,75.8,16.1,2025-02-24 23:50:22
2896,Chilika Bridge,90,Bridge,100,1000,0,78.2,11.2,2025-09-15 21:47:11
2897,Nizamabad Heritage Walk,116,Monastery,150,750,0,79.4,6.9,2025-06-25 03:27:52
2898,Roadside Kolkata Museum,134,Museum,20,160,50,64.9,30.6,2026-02-13 14:18:20
2899,Special Dwarka Church,32,Church,50,250,25,72.5,12.3,2025-10-07 09:43:27
2900,Manali Lake,40,Lake,200,2000,0,83.0,2.4,2025-04-08 11:23:55
2901,Special Pune Museum,70,Museum,100,1500,100,66.2,30.4,2025-04-29 08:14:45
2902,Kovalam Temple,61,Temple,0,0,25,66.3,14.4,2025-05-06 00:21:17
2903,Jim Corbett Zoo,133,Zoo,200,3000,100,61.8,26.9,2026-03-19 09:34:29
2904,Grandma's Alleppey Waterfall,58,Waterfall,50,500,0,83.1,2.7,2025-11-11 01:37:42
2905,Itanagar Fort,7,Fort,50,400,25,54.1,49.4,2025-07-31 14:31:41
2906,Traditional Dimapur Monastery,85,Monastery,100,1000,0,58.9,33.5,2026-06-26 20:42:13
2907,Ahmedabad Museum,28,Museum,50,750,100,71.9,19.6,2026-04-26 19:21:18
2908,Kohima Garden,84,Garden,50,400,50,51.1,57.4,2025-07-13 20:22:40
2909,Vasco da Gama Waterfall,25,Waterfall,200,2000,100,71.5,20.0,2025-10-31 05:59:49
2910,Lucknow National Park,119,Palace,20,200,100,79.6,5.7,2026-04-21 18:36:11
2911,Calangute Wildlife Sanctuary,26,Hill Station Point,200,2000,100,74.6,12.3,2026-05-26 18:10:15
2912,Grandma's Hyderabad Museum,114,Museum,200,1600,0,53.8,26.0,2026-03-07 16:45:48
2913,Chilika Waterfall,90,Waterfall,50,400,50,71.7,12.5,2025-08-09 17:08:51
2914,Alibaug Zoo,76,Zoo,0,0,50,72.8,11.8,2025-05-13 12:38:58
2915,Hubballi Bridge,54,Bridge,10,50,0,77.0,10.7,2025-11-18 17:31:41
2916,Ooty Museum,109,Museum,30,240,0,70.8,11.5,2026-02-22 04:06:33
2917,Festival Dharamshala Hill Station Point,41,Garden,30,300,50,68.7,25.7,2026-02-07 21:35:16
2918,Gangtok Cave,103,Cave,20,200,25,89.9,0,2026-04-10 14:26:52
2919,Festival Panipat Viewpoint,38,Viewpoint,0,0,25,70.6,19.0,2025-07-01 19:59:37
2920,Mysuru Waterfall,49,Waterfall,0,0,50,68.0,25.2,2026-05-27 15:22:02
2921,Hyderabad Fort,114,Fort,20,200,100,82.7,3.1,2025-09-23 23:13:30
2922,Chef's Lonavala Garden,74,Garden,0,0,0,42.2,30.8,2025-12-04 01:06:31
2923,Rishikesh Monastery,128,Monastery,10,50,50,74.8,6.5,2026-01-05 23:07:09
2924,Silchar Palace,14,Palace,10,100,100,65.1,34.2,2026-06-16 07:32:26
2925,Deluxe Ayodhya Market,123,Market,10,80,100,75.7,10.3,2025-12-15 16:31:29
2926,Agartala Garden,117,Garden,150,2250,0,78.4,9.4,2025-01-30 14:22:44
2927,Traditional Imphal Heritage Walk,77,National Park,20,300,25,81.6,4.5,2025-12-13 07:38:11
2928,Nalanda Hill Station Point,18,Fort,10,150,0,78.3,5.6,2026-06-20 02:08:12
2929,Patiala Temple,94,Temple,150,750,25,45.2,56.4,2025-08-08 01:42:34
2930,Ranchi Temple,45,Temple,150,1200,0,68.9,20.5,2026-01-11 05:52:36
2931,Street-side Rishikesh Fort,128,Fort,50,500,50,64.4,18.3,2025-01-30 16:35:50
2932,Kalimpong Market,139,Market,50,250,50,58.1,31.6,2025-09-24 17:31:15
2933,Cherrapunji Palace,80,Palace,50,250,0,92.1,0,2025-09-06 22:16:56
2934,Nagpur Bridge,71,Bridge,100,800,50,50.7,29.8,2026-01-27 03:59:48
2935,Digha National Park,136,National Park,150,1200,50,68.3,13.9,2025-05-06 02:56:13
2936,Cuttack Waterfall,89,Waterfall,30,450,0,71.4,13.0,2025-06-20 22:50:58
2937,Festival Ahmedabad Beach,28,Beach,50,500,100,73.5,12.1,2026-02-25 10:37:28
2938,Classic Dwarka Waterfall,32,Waterfall,200,1000,25,72.6,12.2,2025-12-14 14:40:40
2939,Khajuraho Fort,64,Fort,10,50,50,79.2,7.7,2025-06-23 00:30:05
2940,Varanasi Bridge,121,Bridge,200,1000,0,45.0,38.2,2026-04-10 04:33:28
2941,Itanagar Waterfall,7,Waterfall,100,500,0,63.1,36.5,2026-02-12 00:10:59
2942,Mussoorie Bridge,131,Bridge,150,1200,100,56.1,33.2,2025-01-09 13:17:39
2943,Festival Agartala Cave,117,Cave,10,100,100,78.8,6.3,2025-07-06 06:10:31
2944,Kochi Temple,55,Temple,200,2000,0,79.1,4.3,2026-01-13 12:33:55
2945,Lucknow Garden,119,Garden,20,300,100,74.4,16.6,2026-05-07 10:20:05
2946,Chandigarh Bridge,92,Bridge,200,1600,0,72.4,9.7,2026-04-21 12:48:14
2947,Cherrapunji Bridge,80,Bridge,30,450,50,87.6,0,2025-08-25 06:07:49
2948,Festival Bengaluru Lake,48,Lake,150,1200,0,65.9,15.0,2025-07-28 13:16:30
2949,Family Recipe Agra Temple,120,Temple,50,400,0,74.5,17.0,2026-02-06 19:09:32
2950,Udaipur Waterfall,96,Waterfall,50,750,0,77.7,8.7,2026-05-09 23:49:25
2951,Kohima Dam,84,Dam,30,240,25,84.3,0.8,2025-07-11 21:39:14
2952,Hyderabad Bridge,114,Bridge,20,300,0,78.4,8.0,2026-04-17 05:18:02
2953,Manali Lake,40,Lake,200,1000,0,58.4,27.9,2026-03-20 01:07:05
2954,Dwarka Monastery,32,Monastery,30,450,25,80.6,5.7,2026-06-08 05:42:07
2955,Kullu Hill Station Point,42,Beach,20,200,25,66.3,18.3,2025-03-22 17:42:11
2956,Premium Cuttack Beach,89,Beach,30,240,100,65.5,18.6,2025-06-03 18:41:01
2957,Faridabad Temple,36,Temple,50,250,50,47.9,57.8,2025-11-21 17:33:11
2958,Thiruvananthapuram Beach,56,Beach,20,100,0,55.9,30.2,2025-02-03 16:13:07
2959,Traditional Lucknow Temple,119,Temple,100,1000,50,72.4,10.9,2026-01-20 05:16:58
2960,Roadside Rajahmundry Fort,5,Fort,50,400,0,75.6,10.8,2025-11-08 07:32:43
2961,Puri Hill Station Point,87,Bridge,0,0,25,63.5,35.9,2025-07-21 08:13:45
2962,Ayodhya Dam,123,Dam,150,750,0,50.7,24.2,2025-03-13 21:21:07
2963,Deluxe Dehradun Garden,127,Garden,100,500,0,65.1,14.6,2025-02-24 22:04:42
2964,Tirupati Lake,3,Lake,50,750,25,57.2,44.4,2026-05-17 01:47:44
2965,Kakinada Palace,6,Palace,10,100,50,81.6,6.0,2025-03-04 13:14:03
2966,Ranchi Wildlife Sanctuary,45,Heritage Walk,150,1500,25,94.9,0,2025-09-06 07:57:58
2967,Jaisalmer Lake,98,Lake,50,750,0,92.8,0,2025-06-03 17:13:41
2968,Konark Heritage Walk,88,Fort,100,1500,100,56.0,25.5,2025-08-23 22:29:14
2969,Street-side Shillong Palace,79,Palace,20,300,50,68.4,24.5,2026-04-02 09:33:16
2970,Madurai Dam,107,Dam,100,800,100,38.4,74.9,2026-05-27 06:46:29
2971,Deluxe Nizamabad Heritage Walk,116,Hill Station Point,10,80,25,82.3,4.5,2026-01-28 03:47:19
2972,Tirupati Viewpoint,3,Viewpoint,100,1500,50,52.0,32.2,2025-11-08 14:21:53
2973,Deluxe Prayagraj Wildlife Sanctuary,124,Heritage Walk,50,500,25,92.7,0,2025-10-01 17:13:26
2974,Street-side Bhubaneswar Heritage Walk,86,Zoo,100,800,50,86.4,0,2026-04-10 07:44:33
2975,Royal Panipat Beach,38,Beach,150,1500,25,47.7,63.5,2025-09-15 03:04:50
2976,Local Favourite Nashik Heritage Walk,72,Beach,100,1000,25,68.3,26.4,2025-10-15 16:49:31
2977,Kalimpong Cave,139,Cave,20,100,0,73.2,20.4,2026-01-25 10:26:08
2978,Hyderabad Church,114,Church,150,2250,0,79.4,4.9,2026-03-04 19:22:07
2979,Homestyle Spiti Museum,43,Museum,0,0,100,76.2,10.8,2025-06-22 00:28:04
2980,Orchha Church,68,Church,30,300,0,90.0,0,2026-05-25 16:55:30
2981,Jaisalmer Dam,98,Dam,200,3000,0,56.8,49.5,2025-07-08 09:30:05
2982,Kanyakumari Church,110,Church,30,150,0,79.0,10.3,2026-03-11 21:36:25
2983,Lucknow Church,119,Church,30,450,50,48.4,33.4,2025-10-04 11:29:34
2984,Jaisalmer Hill Station Point,98,Dam,10,100,50,71.7,16.7,2025-09-25 23:11:30
2985,Bodh Gaya Viewpoint,17,Viewpoint,100,800,100,79.7,3.9,2026-03-19 02:24:18
2986,Village-style Mussoorie Cave,131,Cave,50,500,50,79.5,5.9,2026-03-21 16:33:08
2987,Jamshedpur Monastery,46,Monastery,10,50,0,65.6,26.0,2025-10-31 01:46:20
2988,Prayagraj Palace,124,Palace,20,160,25,47.0,67.6,2026-02-18 04:56:15
2989,Amritsar Hill Station Point,91,Fort,30,150,50,83.6,1.5,2025-08-27 18:38:34
2990,Pune Cave,70,Cave,100,800,100,63.5,35.2,2026-05-01 21:49:18
2991,Dimapur Temple,85,Temple,10,80,25,78.5,8.8,2025-08-20 21:54:54
2992,Gurugram Church,35,Church,150,750,25,39.8,56.1,2025-11-15 19:36:02
2993,Bengaluru Waterfall,48,Waterfall,200,1600,50,71.1,21.4,2026-05-13 10:04:24
2994,Festival Varanasi Fort,121,Fort,200,2000,25,47.3,51.8,2025-01-19 03:47:02
2995,Traditional Hubballi Waterfall,54,Waterfall,100,1000,0,77.1,5.5,2025-01-09 14:02:18
2996,Traditional Deoghar Cave,47,Cave,50,250,0,74.6,9.4,2026-05-11 09:58:47
2997,Nalanda Cave,18,Cave,0,0,25,71.1,19.6,2026-04-03 00:01:23
2998,Family Recipe Surat Palace,29,Palace,50,250,0,52.0,55.8,2025-09-18 08:04:08
2999,Dehradun Market,127,Market,50,400,100,67.4,18.2,2026-01-16 18:07:23
3000,Hyderabad Hill Station Point,114,Garden,0,0,100,70.6,25.5,2025-06-06 08:31:19
3001,Imphal Beach,77,Beach,20,300,25,77.6,12.5,2026-05-01 08:45:23
3002,Ayodhya Temple,123,Temple,50,400,50,64.8,17.1,2026-06-16 04:15:38
3003,Silchar Heritage Walk,14,Temple,0,0,25,64.7,21.9,2025-12-25 11:33:25
3004,Thiruvananthapuram Zoo,56,Zoo,20,300,25,67.2,17.0,2025-03-15 10:56:30
3005,Village-style Madurai Church,107,Church,20,200,0,85.0,0,2026-04-17 07:21:39
3006,Gurugram Zoo,35,Zoo,150,2250,0,54.8,24.9,2025-12-27 18:44:20
3007,Bhopal Market,62,Market,100,1500,25,79.8,7.9,2025-03-22 05:49:15
3008,Deluxe Lucknow Beach,119,Beach,0,0,0,78.2,11.0,2026-02-22 06:38:07
3009,Dibrugarh Heritage Walk,11,Bridge,30,300,25,43.7,63.5,2026-03-24 02:58:40
3010,Jorhat Museum,12,Museum,200,2000,0,76.3,12.0,2025-03-07 08:16:26
3011,Raipur Dam,20,Dam,30,240,0,61.0,28.3,2025-11-02 22:25:13
3012,Bengaluru Palace,48,Palace,150,750,50,45.8,46.9,2025-08-05 09:53:37
3013,Jaisalmer Zoo,98,Zoo,0,0,50,69.6,17.0,2025-07-14 09:25:20
3014,Premium Darjeeling Hill Station Point,135,Wildlife Sanctuary,10,150,50,68.9,23.4,2025-01-12 09:11:00
3015,Dalhousie Temple,44,Temple,200,3000,0,54.6,43.7,2025-01-07 00:37:59
3016,Family Recipe Cherrapunji National Park,80,Cave,150,1200,50,66.2,15.4,2026-01-10 22:25:02
3017,Royal Rajkot Dam,31,Dam,150,750,50,65.9,23.8,2026-04-14 02:54:11
3018,Vadodara Market,30,Market,100,1000,0,45.0,29.6,2025-11-13 02:11:54
3019,Shantiniketan Temple,138,Temple,0,0,100,47.7,31.9,2025-09-04 06:04:01
3020,Cherrapunji Bridge,80,Bridge,100,1500,0,79.2,3.7,2025-04-04 14:05:29
3021,Bhopal Heritage Walk,62,Temple,0,0,0,80.0,4.6,2025-06-22 09:40:56
3022,Quick-bite Shimla Museum,39,Museum,30,150,100,86.6,0,2026-04-20 08:37:45
3023,Nizamabad National Park,116,Market,10,100,25,75.5,8.0,2026-02-22 15:39:29
3024,Guntur Bridge,4,Bridge,10,50,0,90.3,0,2025-10-09 02:13:24
3025,Khajuraho Church,64,Church,150,2250,0,84.4,0.6,2025-06-20 00:38:29
3026,Kanpur Fort,125,Fort,100,1000,0,64.3,17.0,2025-01-03 19:59:37
3027,Tirupati Monastery,3,Monastery,150,1200,50,50.1,47.1,2025-07-12 19:48:17
3028,Kalimpong Market,139,Market,150,750,25,59.9,33.1,2025-03-08 12:19:31
3029,Deoghar Fort,47,Fort,30,450,0,83.3,2.4,2026-04-22 17:58:12
3030,Family Recipe Pachmarhi Heritage Walk,67,Garden,50,250,50,81.5,4.4,2025-08-19 08:52:42
3031,Local Favourite Khajuraho Lake,64,Lake,20,100,25,84.9,0.2,2026-06-18 11:18:29
3032,Royal Haridwar Museum,129,Museum,200,2000,0,89.4,0,2026-03-10 14:47:22
3033,Street-side Patna National Park,15,Market,100,1000,0,77.6,9.1,2025-09-10 00:21:32
3034,Kovalam Dam,61,Dam,150,750,25,73.1,12.2,2025-11-28 06:27:54
3035,Haridwar Market,129,Market,150,1200,100,79.9,4.3,2026-02-03 22:31:43
3036,Royal Mangaluru Hill Station Point,51,Viewpoint,20,100,25,77.6,11.4,2025-09-23 18:23:27
3037,Kozhikode Lake,59,Lake,30,150,100,68.2,19.8,2025-05-10 16:42:56
3038,Moirang Fort,78,Fort,100,500,50,69.0,16.2,2025-06-07 06:02:07
3039,Family Recipe Gir National Park,34,National Park,30,300,0,43.2,72.3,2025-03-17 09:42:21
3040,Konark Cave,88,Cave,0,0,50,76.5,14.1,2026-03-01 04:15:38
3041,Family Recipe Panaji Fort,23,Fort,0,0,0,39.0,70.5,2026-04-04 22:09:43
3042,Coimbatore National Park,108,Temple,10,150,0,65.5,31.2,2025-10-06 13:33:27
3043,Panaji Museum,23,Museum,200,3000,50,73.3,19.2,2026-06-06 22:07:42
3044,Kohima Palace,84,Palace,10,50,50,42.2,58.8,2025-05-16 22:34:40
3045,Shillong Bridge,79,Bridge,150,2250,50,68.0,25.7,2025-12-21 23:21:24
3046,Haridwar Church,129,Church,10,80,25,83.1,1.1,2025-05-14 14:43:37
3047,Ajmer Waterfall,102,Waterfall,20,160,25,87.4,0,2026-05-27 02:15:13
3048,Hyderabad Monastery,114,Monastery,30,240,0,61.4,21.9,2025-06-29 02:16:39
3049,Panaji Cave,23,Cave,200,3000,0,68.6,25.1,2025-08-20 18:17:00
3050,Jorhat Hill Station Point,12,Garden,200,1000,0,64.1,25.5,2026-05-23 05:24:21
3051,Homestyle Aizawl Garden,82,Garden,20,200,100,89.6,0,2026-06-01 04:29:07
3052,Calangute Waterfall,26,Waterfall,200,1600,50,63.9,15.5,2025-05-25 23:00:44
3053,Udupi Dam,53,Dam,20,200,50,71.4,13.1,2025-03-04 23:06:09
3054,Royal Somnath Beach,33,Beach,30,150,0,47.1,49.2,2026-01-02 06:41:18
3055,Village-style Panaji Zoo,23,Zoo,200,3000,25,47.5,63.6,2025-09-01 19:39:22
3056,Chef's Coorg Zoo,52,Zoo,100,500,0,81.3,5.0,2025-02-22 17:02:23
3057,Alibaug National Park,76,Heritage Walk,10,50,25,52.0,27.1,2025-12-28 18:06:05
3058,Kozhikode Waterfall,59,Waterfall,50,500,25,83.4,1.9,2025-04-21 15:19:25
3059,Village-style Guwahati Hill Station Point,10,Church,0,0,100,86.8,0,2026-01-23 12:58:27
3060,Mumbai Lake,69,Lake,150,2250,0,73.9,6.7,2025-10-31 18:00:31
3061,Dharamshala Palace,41,Palace,30,300,50,68.5,21.2,2025-01-24 01:59:35
3062,Deluxe Surat National Park,29,Market,20,200,25,72.9,17.0,2026-03-19 22:28:46
3063,Digha Wildlife Sanctuary,136,Cave,100,800,0,62.3,34.8,2025-11-09 17:44:04
3064,Local Favourite Chilika Monastery,90,Monastery,100,800,50,67.8,16.8,2025-03-06 21:06:56
3065,Kurukshetra Garden,37,Garden,100,500,0,85.8,0,2026-02-01 20:23:07
3066,Nizamabad Church,116,Church,30,450,50,73.1,8.8,2026-01-12 04:06:17
3067,Royal Rajkot Viewpoint,31,Viewpoint,150,1500,25,57.8,19.2,2025-09-25 08:47:27
3068,Alibaug Lake,76,Lake,30,240,50,52.8,27.7,2025-01-24 07:07:54
3069,Special Shimla Bridge,39,Bridge,100,1500,50,68.2,18.2,2025-01-10 12:51:02
3070,Traditional Ludhiana Church,93,Church,150,750,0,64.7,15.6,2026-04-08 19:51:05
3071,Royal Konark Hill Station Point,88,National Park,0,0,0,70.5,12.8,2026-01-19 23:40:35
3072,Roadside Aurangabad Garden,73,Garden,10,150,100,78.1,5.9,2025-03-30 06:25:02
3073,Shantiniketan Cave,138,Cave,100,500,0,81.6,3.5,2025-03-04 10:39:39
3074,Mumbai Hill Station Point,69,Fort,100,500,100,69.8,17.5,2026-04-20 21:03:25
3075,Agartala Heritage Walk,117,Beach,200,1000,50,77.5,6.5,2025-02-08 09:24:32
3076,Pelling Museum,104,Museum,50,400,0,73.4,11.9,2025-08-20 03:12:54
3077,Rajgir Monastery,19,Monastery,200,1600,100,62.0,13.8,2025-08-10 05:01:20
3078,Thiruvananthapuram Temple,56,Temple,0,0,100,59.0,27.8,2026-04-22 20:03:29
3079,Mussoorie Monastery,131,Monastery,10,150,0,47.0,58.5,2025-03-10 01:26:23
3080,Authentic Siliguri Bridge,137,Bridge,20,100,0,81.5,3.6,2025-07-17 01:35:21
3081,Bodh Gaya Beach,17,Beach,200,1600,50,68.9,14.9,2026-03-12 12:11:41
3082,Village-style Dehradun Fort,127,Fort,150,2250,0,51.0,37.9,2025-03-04 13:36:40
3083,Quick-bite Kovalam Hill Station Point,61,Temple,30,240,0,75.6,9.6,2026-05-06 06:34:50
3084,Aizawl Market,82,Market,30,450,100,85.7,0,2025-11-22 03:20:48
3085,Roadside Alleppey Market,58,Market,200,1600,0,78.7,5.1,2025-01-17 21:02:47
3086,Mawlynnong Temple,81,Temple,50,500,50,79.2,9.6,2025-03-28 01:34:27
3087,Deluxe Gurugram Monastery,35,Monastery,20,300,0,81.7,3.0,2025-07-09 04:31:12
3088,Shantiniketan Beach,138,Beach,150,750,100,63.8,13.2,2026-05-17 13:20:45
3089,Pachmarhi Viewpoint,67,Viewpoint,30,150,50,65.3,32.6,2026-04-16 03:37:42
3090,Special Panaji Market,23,Market,20,100,50,43.3,55.3,2026-03-12 02:32:59
3091,Authentic Tawang Church,8,Church,150,1500,100,67.9,13.1,2025-07-27 12:58:58
3092,Agra Cave,120,Cave,150,2250,50,56.9,35.4,2025-04-21 16:49:01
3093,Family Recipe Moirang Monastery,78,Monastery,0,0,25,67.3,18.4,2026-04-14 17:50:07
3094,Spiti Waterfall,43,Waterfall,150,1200,100,87.7,0,2025-04-11 02:03:09
3095,Royal Gaya Bridge,16,Bridge,10,80,25,59.1,18.8,2026-05-16 17:06:21
3096,Gurugram Waterfall,35,Waterfall,200,3000,25,62.3,23.3,2025-02-12 05:59:36
3097,Royal Ziro Temple,9,Temple,100,1000,50,75.9,8.0,2025-07-11 20:50:12
3098,Rameswaram Garden,111,Garden,10,100,100,84.1,0.6,2026-01-19 03:54:17
3099,Local Favourite Mussoorie Viewpoint,131,Viewpoint,30,300,50,71.1,24.6,2025-10-21 17:25:13
3100,Digha Lake,136,Lake,20,200,100,89.6,0,2025-10-22 07:23:58
3101,Varanasi Bridge,121,Bridge,100,1500,0,51.3,47.8,2025-12-19 23:19:42
3102,Signature Varanasi Waterfall,121,Waterfall,150,1200,0,76.2,6.7,2025-04-18 19:53:03
3103,Thanjavur Market,113,Market,100,500,25,68.4,28.2,2026-03-27 15:58:09
3104,Ayodhya Beach,123,Beach,150,2250,0,77.9,9.5,2026-02-25 11:34:02
3105,Ooty Wildlife Sanctuary,109,Lake,30,300,25,90.8,0,2025-04-21 00:37:50
3106,Spicy Haridwar Viewpoint,129,Viewpoint,30,150,50,66.1,27.5,2026-04-07 21:17:48
3107,Mysuru Market,49,Market,20,100,50,77.4,10.3,2025-10-31 16:48:53
3108,Mount Abu Bridge,100,Bridge,200,2000,0,58.4,24.2,2025-11-10 08:17:21
3109,Signature Pelling Museum,104,Museum,20,200,50,40.8,55.9,2025-05-22 10:56:38
3110,Signature Lachung Zoo,105,Zoo,50,400,0,73.0,7.4,2025-06-17 18:17:56
3111,Lucknow Church,119,Church,100,1500,0,83.8,1.0,2025-01-28 19:13:45
3112,Alibaug Museum,76,Museum,20,200,100,49.3,56.5,2025-09-22 22:47:13
3113,Spicy Mathura National Park,122,Monastery,20,100,0,56.4,32.1,2025-10-10 12:33:09
3114,Mawlynnong Bridge,81,Bridge,150,2250,0,66.1,22.3,2026-06-22 08:28:08
3115,Kalimpong Church,139,Church,200,1600,100,47.4,32.9,2026-02-02 14:34:28
3116,Siliguri Market,137,Market,200,1600,100,78.9,10.1,2025-12-30 03:37:30
3117,Festival Anjuna Palace,27,Palace,20,160,100,79.5,9.1,2025-04-25 09:18:18
3118,Dharamshala Museum,41,Museum,10,150,50,68.3,18.7,2025-05-12 10:45:08
3119,Itanagar Zoo,7,Zoo,50,250,50,61.7,17.6,2026-02-21 09:36:50
3120,Spicy Faridabad Beach,36,Beach,30,150,0,62.2,23.3,2025-06-09 21:50:41
3121,Guwahati Fort,10,Fort,20,300,0,76.7,6.9,2025-05-16 08:29:03
3122,Nizamabad Bridge,116,Bridge,150,750,25,73.3,19.3,2025-08-20 13:02:13
3123,Kovalam Dam,61,Dam,50,250,100,70.2,19.0,2026-05-08 02:47:20
3124,Guwahati Museum,10,Museum,50,250,0,68.8,28.4,2025-05-22 03:21:24
3125,Vijayawada Zoo,2,Zoo,0,0,25,76.6,14.1,2025-05-28 04:58:59
3126,Imphal Temple,77,Temple,50,750,25,46.3,44.7,2025-03-09 17:20:03
3127,Manali Fort,40,Fort,10,80,25,66.0,34.1,2025-03-19 13:55:14
3128,Mount Abu Garden,100,Garden,20,100,25,74.9,13.8,2025-10-14 15:37:01
3129,Rajahmundry Dam,5,Dam,150,1500,0,47.4,57.1,2026-01-01 06:53:10
3130,Local Favourite Jamshedpur Garden,46,Garden,0,0,0,92.4,0,2025-01-25 15:46:25
3131,Jorhat Heritage Walk,12,National Park,20,200,0,63.4,18.3,2026-03-02 05:17:15
3132,Pelling Cave,104,Cave,20,300,0,43.3,33.0,2025-03-20 12:47:33
3133,Shimla Market,39,Market,150,1200,0,75.4,16.2,2025-05-07 16:35:32
3134,Udupi Cave,53,Cave,30,300,100,75.1,7.4,2025-01-22 14:08:56
3135,Nashik Waterfall,72,Waterfall,20,100,100,51.9,59.5,2025-01-20 16:52:07
3136,Hyderabad Church,114,Church,100,1500,0,77.6,10.9,2025-02-22 15:40:19
3137,Patiala Lake,94,Lake,100,800,25,71.1,18.4,2025-07-10 08:29:26
3138,Gwalior Garden,65,Garden,100,1500,0,80.2,3.1,2025-03-27 00:12:00
3139,Extra Cheesy Margao Monastery,24,Monastery,200,1600,0,46.0,58.0,2025-02-17 20:41:03
3140,Nagpur Beach,71,Beach,150,2250,0,74.5,18.9,2025-10-02 00:35:16
3141,Royal Jaipur Wildlife Sanctuary,95,Monastery,10,80,0,87.1,0,2025-05-27 02:06:09
3142,Ranchi Museum,45,Museum,50,750,0,69.5,25.8,2025-07-24 13:23:41
3143,Udaipur (Tripura) Bridge,118,Bridge,100,1000,25,73.6,8.9,2025-02-21 22:18:58
